gid,animal,time,geom,label
681,767,2006-08-03 04:02:26,0101000020110F00005D2230F58AC73241809C8F2CAE0F5641,2
683,767,2006-08-04 00:01:53,0101000020110F000038F350A86EC532413B27C9BA140F5641,2
684,767,2006-08-06 12:02:15,0101000020110F00003706539F42C73241C50AEF1C12105641,2
685,767,2006-08-07 04:02:18,0101000020110F0000B097E0897BC63241FC14CBF26F105641,2
688,767,2006-08-08 08:01:53,0101000020110F0000BB2D0D8264C732419F6378E00D105641,2
689,767,2006-08-08 12:03:01,0101000020110F00004DF611608EC73241CACCBDA600105641,2
690,767,2006-08-08 20:01:24,0101000020110F0000B19AD79071C7324174002DE72B105641,2
691,767,2006-08-09 20:01:55,0101000020110F0000DEEEBC9943C6324151B94B4848105641,2
693,767,2006-08-11 00:02:22,0101000020110F0000E4AC80332CC632410396BB7632105641,2
694,767,2006-08-11 04:01:32,0101000020110F000047844E0831C6324193B29EF5D60F5641,2
695,767,2006-08-11 08:01:51,0101000020110F0000E5741F7A24C73241848B4FFDAF0F5641,2
696,767,2006-08-11 12:01:42,0101000020110F0000F5B8B10820C6324178EFEA7809105641,2
697,767,2006-08-11 20:03:08,0101000020110F0000D57BC7F1D6C7324105F63BC7940F5641,2
698,767,2006-08-12 00:01:18,0101000020110F00001E1439961EC6324103D89B6D800F5641,2
699,767,2006-08-12 04:02:24,0101000020110F00006030879612C7324181A77B6303105641,2
700,767,2006-08-12 20:02:14,0101000020110F0000A092CEC96BC7324110D39BE024105641,2
701,767,2006-08-13 04:03:10,0101000020110F0000869C4A916CC73241B6AE855F18105641,2
702,767,2006-08-13 08:01:51,0101000020110F00006749BA8F51C73241734CB32A17105641,2
704,767,2006-08-13 20:01:15,0101000020110F0000209F0C3013C6324149157F7DB20F5641,2
705,767,2006-08-14 00:03:04,0101000020110F00006802EAB87EC6324178E73750A50F5641,2
706,767,2006-08-14 12:02:53,0101000020110F0000F5C3636D92C73241E082EC45F90F5641,2
707,767,2006-08-14 20:01:55,0101000020110F00001907137214C632412C8DCAE0BA0F5641,2
708,767,2006-08-15 04:03:06,0101000020110F0000F750EC9EF4C6324136F4035103105641,2
709,767,2006-08-15 20:00:54,0101000020110F00005994A7758DC53241D24B33D4800F5641,2
710,767,2006-08-16 00:31:23,0101000020110F00005362119D44C63241B25E1292B00F5641,2
711,767,2006-08-16 01:00:54,0101000020110F0000FC262432DCC53241624FB9B6780F5641,2
712,767,2006-08-16 01:31:58,0101000020110F0000FD6B16518EC532419320F704800F5641,2
713,767,2006-08-16 02:01:08,0101000020110F0000EDFB89B7CFC53241BD9DAFCF7D0F5641,2
715,767,2006-08-16 04:32:32,0101000020110F00009815EDF869C632415533E95AE30F5641,2
716,767,2006-08-16 05:00:30,0101000020110F000070EB4D367FC632413406690BCD0F5641,2
754,767,2006-08-20 00:01:53,0101000020110F0000EC05D18C06C432414C7E1718520F5641,2
718,767,2006-08-16 06:00:46,0101000020110F000023D986868BC732417522FF84B90F5641,2
719,767,2006-08-16 07:01:12,0101000020110F000040DBACC8A4C7324192A159EAC10F5641,2
720,767,2006-08-16 07:32:28,0101000020110F000020102204B6C732412B462382C40F5641,2
721,767,2006-08-16 08:01:18,0101000020110F0000BA20CF2FB2C73241C655829FBF0F5641,2
722,767,2006-08-16 08:33:07,0101000020110F00003369958ABDC7324190B6B952B90F5641,2
723,767,2006-08-16 09:32:46,0101000020110F0000E3E03512F1C732419140E872BE0F5641,2
725,767,2006-08-16 11:02:20,0101000020110F00006FE5993A51C832418A0B9964BC0F5641,2
726,767,2006-08-16 11:31:41,0101000020110F00005542A09A61C83241B2248889BC0F5641,2
727,767,2006-08-16 12:01:47,0101000020110F0000F507905067C832418E618870B70F5641,2
728,767,2006-08-16 12:32:00,0101000020110F000008A083A55AC832413B40E88FB40F5641,2
729,767,2006-08-16 13:31:41,0101000020110F0000A286A93C14C83241FA78CFEDC60F5641,2
730,767,2006-08-16 14:31:45,0101000020110F0000EE15ABC387C83241D64EF99E9C0F5641,2
731,767,2006-08-16 15:02:37,0101000020110F00009047B25A71C73241FB9F51ACAD0F5641,2
732,767,2006-08-16 15:31:50,0101000020110F00001A2B7BC988C73241700A2991AC0F5641,2
733,767,2006-08-16 16:33:08,0101000020110F00006DC6484D5BC7324170E39C0DB40F5641,2
734,767,2006-08-16 17:02:57,0101000020110F0000D78F667A5AC73241F01D71CAB20F5641,2
735,767,2006-08-16 17:32:24,0101000020110F0000A33C357243C73241AD836881960F5641,2
737,767,2006-08-16 18:31:16,0101000020110F000097DFEDC3D7C532419CC352CE870F5641,2
738,767,2006-08-16 19:01:35,0101000020110F0000B3F8C14D8DC532412457F7ED600F5641,2
739,767,2006-08-16 19:30:38,0101000020110F0000EB824DFBF8C43241F91CCEE4440F5641,2
740,767,2006-08-16 20:00:56,0101000020110F00002313320CE6C53241902D2E27400F5641,2
741,767,2006-08-16 20:30:42,0101000020110F00004C112AD705C632410CB7F6F63F0F5641,2
742,767,2006-08-16 21:01:02,0101000020110F000074728E80E5C53241F1E744243C0F5641,2
743,767,2006-08-16 21:31:47,0101000020110F00000D4EE93B6DC63241A9FDAF3B5A0F5641,2
744,767,2006-08-16 22:01:10,0101000020110F00003003DF0795C63241C11FDDC5550F5641,2
746,767,2006-08-16 23:00:45,0101000020110F0000849CF77D74C6324194C55624610F5641,2
747,767,2006-08-16 23:30:25,0101000020110F0000179471B031C63241C5DB5026630F5641,2
748,767,2006-08-17 00:00:42,0101000020110F00003C0B6B52D8C5324164CDA74F860F5641,2
749,767,2006-08-17 20:01:53,0101000020110F0000336FF672F3C43241F5FC65B9590F5641,2
750,767,2006-08-18 20:01:29,0101000020110F000068CBFB275CC53241C65474EB7B0F5641,2
751,767,2006-08-19 00:01:23,0101000020110F0000C0B26F9E24C532412D5B4A706E0F5641,2
656,767,2006-07-19 00:01:41,0101000020110F0000B3F5467A42C7324151033C55FD0F5641,2
755,767,2006-08-20 04:01:40,0101000020110F0000E3D3CE1511C7324172C929CE600F5641,2
756,767,2006-08-20 20:01:23,0101000020110F00007834E5695CC63241EDA0101D560F5641,2
757,767,2006-08-21 00:01:12,0101000020110F0000F58D7D393AC432416997C6A9450F5641,2
759,767,2006-08-21 20:01:24,0101000020110F00006B7948BD34C6324197CBE3C9570F5641,2
760,767,2006-08-22 00:01:51,0101000020110F00000A157742BFC23241F6EB0EE17F0F5641,2
762,767,2006-08-23 00:00:54,0101000020110F00006EFD4FDFB7C53241260AA15B720F5641,2
763,767,2006-08-23 04:03:05,0101000020110F00001D867FE73EC73241E4C9A2B6AB0F5641,2
764,767,2006-08-23 16:03:06,0101000020110F000018E688AAD6C73241ABE2154910105641,2
765,767,2006-08-23 20:00:47,0101000020110F0000EDE357DFBDC53241EF18E2554C0F5641,2
766,767,2006-08-24 04:01:11,0101000020110F00005AD660E2E1C53241205B7948860F5641,2
767,767,2006-08-24 16:03:07,0101000020110F000051281304F2C6324125E7E382BB0F5641,2
768,767,2006-08-24 20:01:33,0101000020110F0000AA6C2FB458C432417409A88F440F5641,2
769,767,2006-08-25 00:01:11,0101000020110F0000C680D3D255C63241C7BA9BEF500F5641,2
770,767,2006-08-25 04:02:28,0101000020110F00008FD5D6D46BC632412B3BF5A9A60F5641,2
771,767,2006-08-25 08:01:53,0101000020110F000030FEAE2657C832413976D6B2DA0F5641,2
772,767,2006-08-25 20:00:48,0101000020110F0000E82E68F226C63241E74A2FF7530F5641,2
773,767,2006-08-26 00:01:22,0101000020110F00007D48AEE524C53241AAB5F0EC600F5641,2
774,767,2006-08-26 04:01:47,0101000020110F0000D72A87AF94C63241BF4D98D34B0F5641,2
775,767,2006-08-26 08:02:18,0101000020110F0000EEE4572D59C832413FCC7942F20F5641,2
776,767,2006-08-26 16:01:45,0101000020110F00003E861A852FC73241EF1D731709105641,2
777,767,2006-08-26 20:01:00,0101000020110F0000A63451F413C532413B13FFA83F0F5641,2
778,767,2006-08-27 00:02:41,0101000020110F00005C2469CFD2C4324149241B8C5D0F5641,2
780,767,2006-08-27 16:02:21,0101000020110F00007E4E07BF2BC732414A9125F6EC0F5641,2
781,767,2006-08-27 20:01:46,0101000020110F00004459AE2419C6324151A6EEA6590F5641,2
782,767,2006-08-28 00:02:22,0101000020110F000064D51880D3C432413FCEEEC7620F5641,2
784,767,2006-08-28 20:01:40,0101000020110F00005E6FB4C78BC63241D72788FE5C0F5641,2
785,767,2006-08-29 00:01:54,0101000020110F00007254EACD92C63241FE01DED15D0F5641,2
786,767,2006-08-29 04:01:13,0101000020110F00002DB06C27A8C5324198CA9159810F5641,2
787,767,2006-08-29 08:02:29,0101000020110F000091751FDCB4C83241CE0A5CC7F10F5641,2
788,767,2006-08-30 08:02:06,0101000020110F0000BF085C7FCAC63241EF948C79BF0F5641,2
789,767,2006-08-30 16:03:04,0101000020110F000005D1C5497EC6324190FE9382F30F5641,2
792,767,2006-08-31 08:03:05,0101000020110F00001B42BE450AC73241360CFAAFE70F5641,2
793,767,2006-08-31 20:00:53,0101000020110F0000E433978A4DC63241F70F5874540F5641,2
794,767,2006-09-01 00:01:25,0101000020110F0000AAF3872C67C3324166941912770F5641,2
795,767,2006-09-01 04:00:53,0101000020110F00002133616361C53241F146C702840F5641,2
797,767,2006-09-01 20:01:26,0101000020110F0000B6C54EDE50C532416AC2363E5B0F5641,2
798,767,2006-09-02 04:00:54,0101000020110F00002E503971CBC5324167D8E26F6B0F5641,2
799,767,2006-09-02 12:02:40,0101000020110F0000FE85797E33C73241299E2BC6F90F5641,2
801,767,2006-09-03 04:00:48,0101000020110F00007A2B3BB04FC53241F7FD2156600F5641,2
802,767,2006-09-03 20:00:48,0101000020110F0000B850E05658C63241B3ED1567520F5641,2
803,767,2006-09-04 00:00:54,0101000020110F00006A085C93BFC532416A691125690F5641,2
804,767,2006-09-04 04:01:43,0101000020110F000014A5AD1D8DC63241EF942782550F5641,2
805,767,2006-09-04 20:03:05,0101000020110F00005F47B92089C4324199EC46D8250F5641,2
806,767,2006-09-05 00:01:47,0101000020110F0000FAD5FB1D42C43241832FEDE0740F5641,2
807,767,2006-09-05 04:03:07,0101000020110F00009D99472EE5C63241390880A9B60F5641,2
808,767,2006-09-05 16:02:43,0101000020110F00009B010D9810C632415227438628105641,2
809,767,2006-09-05 20:01:53,0101000020110F00009316F482A2C63241762BF615540F5641,2
810,767,2006-09-06 00:01:24,0101000020110F00009EDE394D97C632411134C76C5E0F5641,2
811,767,2006-09-06 04:02:39,0101000020110F00009186097F2FC63241207C4939800F5641,2
812,767,2006-09-06 20:01:41,0101000020110F0000178CDFFCE2C6324127E64DD4530F5641,2
813,767,2006-09-07 00:01:42,0101000020110F000005A1610FE0C632411A0DA6675E0F5641,2
814,767,2006-09-07 16:02:16,0101000020110F0000A02DEF742BC732410F9D3D2208105641,2
815,767,2006-09-07 20:00:48,0101000020110F0000DD9198A27FC6324124D4AB3C960F5641,2
816,767,2006-09-08 00:02:01,0101000020110F000047DE62813FC73241EC2EF3F5660F5641,2
817,767,2006-09-08 04:00:55,0101000020110F00006C34EBD267C632414FDC1C8D990F5641,2
819,767,2006-09-09 00:01:42,0101000020110F00009245D4A250C6324188A4901B550F5641,2
820,767,2006-09-09 04:00:55,0101000020110F0000D3FCAD191FC732411CD98F05610F5641,2
851,767,2006-09-18 12:02:24,0101000020110F00007F11B845D3C8324104D1C912DA0F5641,2
823,767,2006-09-10 16:02:10,0101000020110F0000A69584F88BC73241FA6B094B39105641,2
824,767,2006-09-10 20:01:24,0101000020110F0000506520D2E2C63241462EB2F25D0F5641,2
825,767,2006-09-11 00:02:08,0101000020110F00008057F46CB7C4324105B3139B120F5641,2
826,767,2006-09-11 04:02:24,0101000020110F0000A8B83F155DC73241E0B7E348E60F5641,2
827,767,2006-09-11 16:02:56,0101000020110F0000B40AD55E56C732413C442B710C105641,2
828,767,2006-09-11 20:01:18,0101000020110F00003486B5AC9AC6324107A1D553590F5641,2
829,767,2006-09-12 00:00:54,0101000020110F0000B29FC5DA3CC632412A5DB260580F5641,2
830,767,2006-09-12 04:03:04,0101000020110F0000CF854F1569C7324128388606D80F5641,2
831,767,2006-09-12 20:00:53,0101000020110F00006E7DC3DE1AC73241E1ABC8AC610F5641,2
832,767,2006-09-13 00:01:44,0101000020110F00002F92B0BC32C73241E3D11911950F5641,2
833,767,2006-09-13 04:00:54,0101000020110F00009CCE046A74C63241C81A5E7D940F5641,2
834,767,2006-09-13 20:03:07,0101000020110F000040F9FD67FFC53241C9FF091C560F5641,2
835,767,2006-09-14 00:00:54,0101000020110F0000C7DABEA136C63241F0F902E4580F5641,2
836,767,2006-09-14 04:02:08,0101000020110F0000342BDB8129C63241142BFC8E7F0F5641,2
837,767,2006-09-14 08:01:40,0101000020110F0000D5571D7975C73241282355EB08105641,2
838,767,2006-09-14 12:02:53,0101000020110F0000BA24F73DA0C73241B0C725E80E105641,2
839,767,2006-09-14 20:01:27,0101000020110F0000F172A69A98C63241B52E5C7A3E0F5641,2
841,767,2006-09-15 04:02:20,0101000020110F0000E877AB3F7AC73241A5745FBAA60F5641,2
843,767,2006-09-16 00:00:47,0101000020110F00002E0D4FFD7EC63241DA6443EA630F5641,2
844,767,2006-09-16 04:00:55,0101000020110F0000CEFDF6C444C63241D05C6952560F5641,2
845,767,2006-09-16 08:03:02,0101000020110F00003F30ECF821C73241641B1D1AD40F5641,2
846,767,2006-09-17 00:00:55,0101000020110F0000584B8D48EDC5324195ED6861460F5641,2
847,767,2006-09-17 04:01:45,0101000020110F0000F1A0553DC9C6324150786044410F5641,2
848,767,2006-09-17 20:01:43,0101000020110F000088B500846EC73241FCC07CA5810F5641,2
753,767,2006-08-19 20:00:42,0101000020110F00000005D50153C63241B15192C9520F5641,2
852,767,2006-09-18 20:00:54,0101000020110F0000EF01784F36C73241B33B0D84590F5641,2
853,767,2006-09-19 20:01:49,0101000020110F0000062CB97529C43241ADC66D643B0F5641,2
854,767,2006-09-20 00:01:45,0101000020110F00009DE8C2B940C432419F7740A7440F5641,2
856,767,2006-09-20 12:03:04,0101000020110F0000C1ED4392CDC7324172C1FCA32A105641,2
857,767,2006-09-20 20:01:12,0101000020110F0000C02E796EACC73241210CB2EEA60F5641,2
858,767,2006-09-21 00:01:05,0101000020110F0000C931C45B2CC73241DDA30EEC4F0F5641,2
859,767,2006-09-21 04:01:12,0101000020110F0000C7A6F0C137C7324106E2CC64580F5641,2
860,767,2006-09-21 12:02:18,0101000020110F0000D2B7BBFA6CC7324108997F5206105641,2
861,767,2006-09-21 16:01:21,0101000020110F0000898D819A91C73241AF2AF540F10F5641,2
862,767,2006-09-22 00:00:49,0101000020110F000064EA8DED27C73241B478EB41580F5641,2
863,767,2006-09-22 04:01:45,0101000020110F0000CC15524784C73241FFFAF026600F5641,2
864,767,2006-09-22 20:00:55,0101000020110F0000A1A47EA8C3C332415BD9B44A250F5641,2
866,767,2006-09-23 04:02:36,0101000020110F0000121547E66EC3324192F5A9D53E0F5641,2
867,767,2006-09-23 08:01:53,0101000020110F0000AFFF21B1CCC732412DA40D56EE0F5641,2
868,767,2006-09-23 20:01:54,0101000020110F0000BE9F7DC6C9C73241CE8E73E0A20F5641,2
869,767,2006-09-24 00:01:12,0101000020110F00004A5B9EA1D6C63241AE0503E1490F5641,2
870,767,2006-09-24 04:01:19,0101000020110F00006C1A0463E8C63241AB5BDCCB4C0F5641,2
871,767,2006-09-24 20:00:48,0101000020110F0000B3ACC10B02C732410162DA26480F5641,2
872,767,2006-09-25 00:00:48,0101000020110F00001B5E182C0AC732412D0A1A004F0F5641,2
873,767,2006-09-25 04:01:11,0101000020110F00004CDC6C11FCC6324106DD3B3F4E0F5641,2
874,767,2006-09-25 08:03:06,0101000020110F00001783870DB7C83241717D92F5D80F5641,2
875,767,2006-09-25 16:01:24,0101000020110F0000E1127804B0C83241C6526293E10F5641,2
877,767,2006-09-26 00:01:43,0101000020110F00008A6C104A13C732416EC3C714580F5641,2
878,767,2006-09-26 04:01:18,0101000020110F0000060DA29AF1C632419DD438E6470F5641,2
879,767,2006-09-26 20:01:48,0101000020110F0000655E602C88C6324121E6F1D45D0F5641,2
880,767,2006-09-27 00:00:54,0101000020110F0000543A16F641C43241FC55DFA03D0F5641,2
881,767,2006-09-27 04:02:35,0101000020110F0000BFA99BF1D2C43241388E6F62460F5641,2
882,767,2006-09-27 20:02:51,0101000020110F00002BCFAC2293C4324120D5CDD8560F5641,2
883,767,2006-09-28 00:01:44,0101000020110F00005572CAC241C432415EFF8550450F5641,2
884,767,2006-09-28 04:02:10,0101000020110F000052F8C7CA8DC4324103D087C45D0F5641,2
885,767,2006-09-28 20:00:54,0101000020110F00000172991DDAC63241689B7469570F5641,2
886,767,2006-09-29 00:01:24,0101000020110F000087DE45A928C63241024403D8500F5641,2
888,767,2006-09-29 20:01:55,0101000020110F00004C5556BADAC63241C1937107580F5641,2
889,767,2006-09-30 08:02:52,0101000020110F00009D9FE228D9C73241EF8DA36903105641,2
890,767,2006-09-30 16:02:12,0101000020110F0000DE21831C78C732414FD6205B0B105641,2
891,767,2006-09-30 20:00:49,0101000020110F0000322BCA8F1EC43241FAE1D4A8430F5641,2
892,767,2006-10-01 16:03:03,0101000020110F0000EE3B4CF543C732418810F6D5D00F5641,2
893,767,2006-10-02 00:01:35,0101000020110F00009F3F0A9523C432416031761A4A0F5641,2
896,767,2006-10-03 04:00:53,0101000020110F000081A1FD6B6DC532412C96C909200F5641,2
898,767,2006-10-04 00:01:30,0101000020110F000087DBA1B52AC63241E25C205D820F5641,2
899,767,2006-10-04 04:00:39,0101000020110F00008A8B27254BC43241FD5DA94F410F5641,2
900,767,2006-10-05 00:02:52,0101000020110F0000CD9F2593DDC432419158F9125F0F5641,2
902,767,2006-10-05 12:03:11,0101000020110F00005B7D75619CC83241F4CD8B61FD0F5641,2
903,767,2006-10-05 16:03:11,0101000020110F0000269542EB93C73241B15A6E6103105641,2
904,767,2006-10-05 20:01:23,0101000020110F00000EEBD77FD4C23241EDF634DE360F5641,2
905,767,2006-10-06 00:02:53,0101000020110F0000E5FFE1210EC53241B92FAB4E340F5641,2
906,767,2006-10-06 08:03:00,0101000020110F00004DE582DF3AC6324190C4263BE10F5641,2
907,767,2006-10-06 20:01:25,0101000020110F00005480391CECC23241BCC316AF680F5641,2
908,767,2006-10-07 00:01:19,0101000020110F0000CC8F856E1AC432413539E30F9B0F5641,2
909,767,2006-10-07 04:00:49,0101000020110F0000DF2D56DFEEC332418F3203BC920F5641,2
910,767,2006-10-08 00:02:41,0101000020110F00008AE02434DBC432411E1C87A5630F5641,2
911,767,2006-10-08 04:01:18,0101000020110F0000395EE4F8DCC33241BEA6A6C3840F5641,2
912,767,2006-10-08 16:01:31,0101000020110F0000ACCBC6219DC43241C588EDC15E0F5641,2
913,767,2006-10-08 20:01:50,0101000020110F000072137BDFF5C23241A89818DE450F5641,2
914,767,2006-10-09 00:02:11,0101000020110F0000F9203624F0C33241CC3132D2180F5641,2
915,767,2006-10-09 04:02:42,0101000020110F00001C58963250C332414F97A2BF910F5641,2
916,767,2006-10-09 16:01:41,0101000020110F00000162B7D729C7324177D90E0CF40F5641,2
917,767,2006-10-09 20:00:54,0101000020110F00003E4A9956E3C23241F67587F5560F5641,2
919,767,2006-10-10 04:01:28,0101000020110F00001B41110B67C5324134C37E6BA20F5641,2
920,767,2006-10-10 16:02:22,0101000020110F000083C27FAEF6C732419B07CBD80C105641,2
921,767,2006-10-10 20:00:53,0101000020110F0000FAFB1883A9C53241F2A7970DA30F5641,2
922,767,2006-10-11 00:01:22,0101000020110F000010E8AFBF81C53241A3FA58E96E0F5641,2
924,767,2006-10-11 12:02:54,0101000020110F000084D70D930AC83241FE1CD16BE40F5641,2
925,767,2006-10-11 16:03:02,0101000020110F000043737C935EC8324161FC9339CD0F5641,2
948,767,2006-10-17 00:00:47,0101000020110F00005DEC49C132C43241BA5BC66AA90F5641,2
927,767,2006-10-12 00:00:54,0101000020110F0000FBEE6F65DCC53241DBDE4B24B00F5641,2
928,767,2006-10-12 04:01:17,0101000020110F0000EBBD639A09C63241A1B94EE8AE0F5641,2
929,767,2006-10-12 08:02:24,0101000020110F00008B8739B395C73241F8414C20E90F5641,2
930,767,2006-10-12 20:00:48,0101000020110F0000673E8CF733C332411770075B3F0F5641,2
931,767,2006-10-13 00:01:23,0101000020110F000002BF5F9B42C43241618CA9E9320F5641,2
932,767,2006-10-13 04:01:18,0101000020110F000061C5254818C332413A02386F470F5641,2
933,767,2006-10-13 12:03:04,0101000020110F000086F766DDCAC63241501E3109EA0F5641,2
934,767,2006-10-13 16:03:05,0101000020110F00004B10649B28C7324175F96092F80F5641,2
935,767,2006-10-13 20:02:48,0101000020110F00005E965D5612C33241196589BC820F5641,2
936,767,2006-10-14 00:00:53,0101000020110F00009E95382131C43241D2F8CB378E0F5641,2
937,767,2006-10-14 04:01:12,0101000020110F0000A89A8B4391C33241BE228DB83B0F5641,2
938,767,2006-10-14 12:03:00,0101000020110F0000D73E9179B8C63241B664F626D30F5641,2
940,767,2006-10-14 20:01:12,0101000020110F000076A6F11E44C432419A350274980F5641,2
941,767,2006-10-15 00:02:48,0101000020110F0000CAAC7B9DB2C33241E381CEE15C0F5641,2
942,767,2006-10-15 04:00:44,0101000020110F0000A407D358DBC332417C065877560F5641,2
943,767,2006-10-15 16:02:04,0101000020110F0000AAB530E0BEC63241D7F104A307105641,2
944,767,2006-10-15 20:00:54,0101000020110F00007C84F501B3C532419F0F85C7520F5641,2
850,767,2006-09-18 04:01:24,0101000020110F00006E0802BAAFC7324172A47367A00F5641,2
949,767,2006-10-17 04:00:54,0101000020110F0000AEF68FAFE2C53241610CBAD8580F5641,2
950,767,2006-10-17 12:02:48,0101000020110F00009AD40A3083C73241021B069027105641,2
951,767,2006-10-17 20:01:52,0101000020110F0000423FB6C28EC43241D72788FE5C0F5641,2
953,767,2006-10-18 04:01:24,0101000020110F0000ADA1D4C13FC432417179260E910F5641,2
954,767,2006-10-18 12:02:01,0101000020110F0000AD95BFDDDBC83241D045A2BDD90F5641,2
955,767,2006-10-18 16:01:47,0101000020110F0000C9D4F27760C83241AE981518BF0F5641,2
956,767,2006-10-18 20:01:23,0101000020110F000087557ABA99C63241CB00A9BB8D0F5641,2
957,767,2006-10-19 00:00:54,0101000020110F0000AFFDF0E5B3C53241FEFDB7644D0F5641,2
958,767,2006-10-19 04:01:21,0101000020110F0000FB715E388AC53241170B491B6A0F5641,2
959,767,2006-10-19 16:03:03,0101000020110F00005FC5356791C7324175F46AEA02105641,2
960,767,2006-10-19 20:01:12,0101000020110F0000D35CB825CEC53241098658F14B0F5641,2
961,767,2006-10-20 00:00:49,0101000020110F0000323D1F4C4FC4324114CC79EE8C0F5641,2
962,767,2006-10-20 04:01:03,0101000020110F0000467FE41435C4324198456E92930F5641,2
963,767,2006-10-20 12:01:23,0101000020110F0000560C78451CC6324169B06563D70F5641,2
964,767,2006-10-20 16:00:53,0101000020110F000073927BB673C63241AD3B8E73B90F5641,2
965,767,2006-10-20 20:01:25,0101000020110F0000AF7955D862C432416D6B11ED980F5641,2
966,767,2006-10-21 00:00:49,0101000020110F0000C039C81633C4324104B4652F940F5641,2
967,767,2006-10-21 04:00:48,0101000020110F00006ACD457E29C432415A5DB788920F5641,2
968,767,2006-10-21 20:00:42,0101000020110F0000DEAA90B66EC53241596F0E86950F5641,2
970,767,2006-10-22 04:01:54,0101000020110F00006F294AEA7AC632418CEF51F8890F5641,2
971,767,2006-10-22 08:01:49,0101000020110F00001859D7CE46C73241C3AC42B8FC0F5641,2
972,767,2006-10-22 16:01:51,0101000020110F0000C787F2E739C73241AB950783F60F5641,2
974,767,2006-10-23 00:01:23,0101000020110F00004D795B5563C3324131F45F8BB10F5641,2
975,767,2006-10-23 04:01:24,0101000020110F00000DAE35F383C33241575B525DAD0F5641,2
976,767,2006-10-23 08:02:59,0101000020110F0000E3A94781CEC63241FB2F4632E80F5641,2
977,767,2006-10-23 16:03:05,0101000020110F0000F7F5CF5296C73241E7BE41F2A70F5641,2
978,767,2006-10-23 20:01:11,0101000020110F0000D952308CB6C5324146868D74970F5641,2
979,767,2006-10-24 04:03:06,0101000020110F0000120E62E348C63241F3F7DA70BE0F5641,2
980,767,2006-10-25 00:01:23,0101000020110F0000E963FC0D03C432414BAC8E81FA0E5641,2
981,767,2006-10-25 04:01:23,0101000020110F00007423B0389EC3324132689539F30E5641,2
982,767,2006-10-25 16:03:08,0101000020110F0000CBEA469851C73241564E145201105641,2
983,767,2006-10-25 20:02:04,0101000020110F000037D5412A01C632413AC6DDFC520F5641,2
984,767,2006-10-26 00:01:47,0101000020110F0000320A593FA0C33241A59B6B0BF30E5641,2
985,767,2006-10-26 04:00:54,0101000020110F000090BB4A8713C33241F1975EFD390F5641,2
986,767,2006-10-26 16:01:48,0101000020110F0000D8CE7B7D2BC73241F166CB53F80F5641,2
987,767,2006-10-26 20:01:11,0101000020110F0000EAA3006D64C43241F7C3D303930F5641,2
988,767,2006-10-27 00:01:19,0101000020110F0000321B2A6B5BC332411010C457AA0F5641,2
989,767,2006-10-27 04:01:56,0101000020110F000076C0D88EC3C33241AF205115A20F5641,2
990,767,2006-10-27 08:03:05,0101000020110F0000374BB0FF94C73241209C6AD1FB0F5641,2
992,767,2006-10-27 20:00:54,0101000020110F000091B953CEB8C43241BCE29011CD0F5641,2
993,767,2006-10-28 00:00:54,0101000020110F00006D595B87A6C53241E4EDEDA5660F5641,2
995,767,2006-10-28 08:01:47,0101000020110F00003A34977658C7324144CF9810E00F5641,2
996,767,2006-10-28 12:01:52,0101000020110F00000835095626C7324119C042EB0C105641,2
997,767,2006-10-28 20:00:48,0101000020110F00005EC346BD65C43241D7FEA9EF970F5641,2
998,767,2006-10-29 00:00:43,0101000020110F000074AC7B272DC3324177F0552D400F5641,2
1001,767,2006-10-29 20:01:24,0101000020110F0000064325125EC53241053AEE19650F5641,2
1002,767,2006-10-30 00:01:08,0101000020110F0000001302B095C632412ED518D2570F5641,2
1003,767,2006-10-30 04:02:15,0101000020110F00000A2771DCC8C6324152DF498CB50F5641,2
1004,767,2006-10-30 08:01:50,0101000020110F000051C333AFB1C63241BC327B99FC0F5641,2
1006,767,2006-10-30 20:01:23,0101000020110F00004D8C9F6D24C43241A4D1B214850F5641,2
1007,767,2006-10-31 00:00:49,0101000020110F00000369733022C33241389CBD43440F5641,2
1008,767,2006-10-31 16:03:06,0101000020110F00001EB33FA464C73241544CAF0D0A105641,2
1009,767,2006-10-31 20:01:37,0101000020110F00004B1FDB519DC33241BB040CD65B0F5641,2
1010,767,2006-11-01 00:00:54,0101000020110F000088D2A4E825C43241ABF0A376860F5641,2
1011,767,2006-11-01 04:00:54,0101000020110F0000AF0E996741C4324173FD7195950F5641,2
1012,767,2006-11-01 08:02:59,0101000020110F00000306ACA5C0C73241A5E21A53E80F5641,2
1013,767,2006-11-01 16:01:55,0101000020110F0000C89947A46AC732419C94388E17105641,2
1014,767,2006-11-01 20:01:52,0101000020110F000035850872F7C43241AC36205A710F5641,2
1016,767,2006-11-02 04:01:24,0101000020110F00003AB84B85E3C53241735F73BDA60F5641,2
1017,767,2006-11-02 08:02:53,0101000020110F00007598AB6FC7C632417E0DD65F06105641,2
1018,767,2006-11-02 16:01:27,0101000020110F0000716B98152FC6324152921EAF13105641,2
1019,767,2006-11-02 20:02:20,0101000020110F000081E5AD1B97C33241F6ED057C180F5641,2
1020,767,2006-11-03 00:01:18,0101000020110F0000C96230F394C432418DD9AD4D590F5641,2
1021,767,2006-11-03 04:00:54,0101000020110F0000664A2DB836C53241B822B14B730F5641,2
1022,767,2006-11-03 08:00:55,0101000020110F0000AB25DB1031C63241DF3FCA74F00F5641,2
